"whosampled_id","mood_party","danceability_danceable","mood_relaxed","mood_sad","timbre_bright","tonal_atonal_atonal","cascade_size","temporal_influence"
"Drake/Calling-for-You","","","","","","","0","0.29166666666666674"
"Shado-the-Leader/Fly-on-the-Wall","","","","","","","0","0.15000000000000002"
"Nintendo/Famicom-Sports-Collection-Commercial","","","","","","","",""
"Polyphonic-Music-Library/A-Faithful-Spirit-Bpm-59","","","","","","","0","0.15000000000000002"
"Nichiro/Hokkaido-Commercial","","","","","","","",""
"ZilianOP/ZilianOP-Performs-a-Miracle","","","","","","","",""
"LYF%27s-Channel/Conductor-We-Have-a-Problem-in-Metro-Rail-Subway","","","","","","","",""
"Azimuth/The-Tunnel","1.57784197654E-5","0.999999880791","0.808817088604","0.375795513391","0.636903107166","0.906404256821","4","0.15000000000000002"
"Kodak-Black/11am-in-Malibu","","","","","","","",""
"Frankie-Paul/Pass-the-Tu-Sheng-Peng","0.0223631188273","0.948109149933","0.808719575405","0.170326709747","0.939574718475","0.830358505249","4","0.19701562500000003"
"Mr-Twin-Sister/Meet-the-Frownies","0.0819216370583","0.60233181715","0.795436799526","0.485155075788","0.0698038861156","0.0931654348969","7","0.15000000000000002"
"Sauce-Walka/1-AM-in-Houston-(Freestyle)","","","","","","","",""
"DJ-Purpberry/IDGAF-(Chopped-and-Screwed)","","","","","","","0","0.15000000000000002"
"Friday/You-Got-My-Money","","","","","","","",""
"Frank-Ocean/Wise-Man","0.00125212303828","0.90168428421","0.94377052784","0.672785162926","0.0147597072646","0.222743421793","",""
"DJ-Purpberry/8AM-in-Charlotte-(Chopped-%26-Screwed)","","","","","","","0","0.15000000000000002"
"Project-Pat/I-Get-Da-Chewin%27","0.904701948166","0.999988734722","0.467850953341","0.0934391543269","0.0743761435151","0.00292619946413","12","0.32724270833333335"
"DJ-Purpberry/Virginia-Beach-(Chopped-%26-Screwed)","","","","","","","0","0.15000000000000002"
"Rare/Silenced-PP7","","","","","","","5","0.15000000000000002"
"DJ-Purpberry/Endless-Fashion-(Chopped-%26-Screwed)","","","","","","","0","0.15000000000000002"
"DJ-Purpberry/Calling-for-You-(Chopped-%26-Screwed)","","","","","","","0","0.15000000000000002"
"Nemzzz/8AM-IN-MANNY","","","","","","","",""
"Nohelani-Cypriano/Livin%27-Without-You","","","","","","","2","0.15000000000000002"
"Madeon/Pop-Culture","0.840406537056","0.848931074142","0.895832359791","0.144405379891","0.337137699127","0.387085139751","",""
"The-Avalanches/Always-Black","0.0284178927541","0.172860741615","0.990194141865","0.726838409901","0.910117805004","0.234084829688","0","0.19250000000000003"
"Fridayy/Calling-4-You-(Freestyle)","","","","","","","0","0.15000000000000002"
"R3HAB/Believe-(Shooting-Stars)","","","","","","","",""
"Blockhead/Ashes-in-the-Hudson","0.066822566092","0.389994382858","0.962865591049","0.428832530975","0.990053296089","0.645178198814","0","0.44750000000000006"
"Blaqstarr/Shake-It-to-the-Ground","0.997381746769","0.00265093380585","0.808817088604","0.37376973033","0.183699965477","7.94290119788E-11","",""
"ANTHM/God-of-Joy","0.542986452579","0.978033661842","0.1385153234","0.252458840609","0.946499168873","0.660991132259","0","0.17125"
"Jackie-Mittoo/Darker-Shade-of-Black","0.210943996906","0.399860531092","0.42197561264","0.139706492424","0.692410588264","0.0522344410419","8","0.16593750000000002"
"Katy-Perry/Swish-Swish-(Video-Version)","","","","","","","0","0.17125"
"Son-of-a-Cheeky-Boy/Ya-Don%27t-Stop","","","","","","","0","0.32375859375000005"
"Ludacris/Stand-Up-(Fatboy-Slim-Remix)","0.849491178989","0.998732805252","0.479291170835","0.197218462825","0.0406264327466","0.00584446638823","0","0.4119460937500001"
"Joey-Bada$$/The-Ruler%27s-Back","","","","","","","0","0.49425"
"DJ-Squeeky/Drink-a-Yak","","","","","","","19","0.4170416666666667"
"Larsht-/FallOut-Boy","","","","","","","0","0.5537500000000001"
"Boldy-James/Flying-Trapeze-Act","","","","","","","0","0.15000000000000002"
"Kendrick-Lamar/The-Recipe","","","","","","","3","0.21375000000000002"
"XANAKIN-SKYWOK/STAR-SHOOTA","","","","","","","",""
"Duuzu/Since-I%27m-Australian","","","","","","","0","1.6374999999999997"
"Westside-Gunn/Munch","","","","","","","0","0.2866071428571429"
"Sonny-Shotz/My-Body-Is-a-Temple","","","","","","","0","0.22171875000000002"
"Ariana-Grande/Thank-U,-Next","0.460165798664","0.994088172913","0.446064084768","0.409108251333","0.0229551047087","0.0108566088602","1","0.15000000000000002"
"iOS-Ringtone-Collective/Im-Horny-Ringtone","","","","","","","0","0.49000000000000005"
"Westside-Gunn/DUMP-WORLD","","","","","","","0","0.2775"
"Aemone/Andalusia","","","","","","","",""
"Charles-Hale/At-a-Darktown-Cakewalk","","","","","","","",""
"Westside-Gunn/Suicide-in-Selfridges","","","","","","","0","0.15000000000000002"
"Cardi-B/WAP","0.969729840755","0.999999523163","0.137349262834","0.112050116062","0.0689766332507","0.0087799122557","",""
"Nea/Some-Say","0.126339375973","0.625298082829","0.975602686405","0.744027197361","0.22377666831","0.618359744549","",""
"Bladee/Jaws","1.57720642164E-5","0.999999880791","0.808817088604","0.255982995033","0.116283297539","0.0126752778888","0","0.181875"
"DVRST/My-Toy","","","","","","","",""
"Rome-Streetz/In-Too-Deep","","","","","","","1","0.405"
"Ed-Sheeran/Shape-of-You","0.100903533399","0.676459610462","0.976741611958","0.548972070217","0.0521482527256","0.659889519215","1","0.16593750000000002"
"Favorite-%E6%B0%B4/Pop-Holder","","","","","","","1","0.15000000000000002"
"Flo-Rida/Sugar","0.00109046697617","0.999985337257","0.808813750744","0.427027076483","0.73386156559","0.540927946568","2","0.17125"
"Mufasa-%26-Hypeman/Spreading-Good-Vibes-Around-the-World","","","","","","","",""
"Bladee/OKK","0.0659122765064","0.998206198215","0.879295706749","0.299252122641","0.276215791702","3.2120801734E-6","0","0.181875"
"Pharmacist/North-Memphis","","","","","","","",""
"Mach-Hommy/SUR-LE-PONT-D%27AVIGNON-(Reparation-%231)","","","","","","","0","0.15000000000000002"
"Carolina-Gait%C3%A1n/We-Don%27t-Talk-About-Bruno","0.262826621532","0.883803009987","0.915847480297","0.5","0.747515916824","0.295637607574","0","0.15000000000000002"
"Cheryl-Stelli/Summer-Culture","","","","","","","0","0.2775"
"Gradur/Ne-Reviens-Pas","","","","","","","0","0.17125"
"$uicideboy$/Genesis","","","","","","","0","0.3141628906250001"
"DJ-Paul/Break-a-Hoe","","","","","","","8","0.29025"
"Wilton-Felder/We-All-Have-a-Star","0.305919587612","0.129300162196","0.851260900497","0.423240959644","0.983979821205","0.991528570652","1","0.15000000000000002"
"The-Beatles/Norwegian-Wood-(This-Bird-Has-Flown)","","","","","","","16","0.15000000000000002"
"Boldy-James/Terms-and-Conditions","","","","","","","0","0.2775"
"Frankie-Yankovic/Helena-Polka","","","","","","","0","0.15000000000000002"
"Galactic-Hole/MAXIMUM-MASHUP-MEGAMIX","","","","","","","",""
"Ceky-Viciny/Ellos","","","","","","","",""
"Bladee/For-Nothing","0.723449468613","0.999684870243","0.333908975124","0.248166486621","0.175978243351","9.93111734715E-6","0","0.30937500000000007"
"MC-ORSEN/Incoming","","","","","","","",""
"Oregon/Spring-Is-Really-Coming","0.0217465497553","0.0387506820261","0.942751467228","0.725321292877","0.0941725298762","0.705116808414","1","0.15000000000000002"
"Playboi-Carti/RATHER-LIE","","","","","","","0","0.15000000000000002"
"Boldy-James/Lamp-Shade","","","","","","","0","0.15000000000000002"
"Lil-Nas-X/Old-Town-Road","0.595306754112","0.972109556198","0.170033991337","0.655729055405","0.0853479132056","3.38942101052E-7","5","0.2775"
"Wiz-Khalifa/Superstar-(Deal-or-No-Deal)","","","","","","","0","0.17125"
"Mekon/Phatty%27s-Lunchbox","","","","","","","2","0.2775"
"Juice-WRLD/Lucid-Dreams","0.268942028284","0.979110002518","0.900972306728","0.458794206381","0.168186306953","0.00523104472086","6","0.2775"
"Daft-Punk/Around-the-World","0.817586302757","0.831653177738","0.022380515933","0.238779634237","0.954549908638","0.210645779967","3","0.15000000000000002"
"Mark-Ronson/Uptown-Funk","0.926082551479","0.994083285332","0.271621495485","0.0871041491628","0.982519686222","0.182791605592","3","0.34125000000000005"
"Rob-Twizz/I%27m-Blue","","","","","","","0","0.17125"
"Project-Pat/Run-a-Train","1.73925964191E-5","0.175785511732","0.808817088604","0.363813877106","0.166679739952","0.480567127466","2","0.16158045450846356"
"JPEGMAFIA/Shut-Yo-Bitch-Ass-Up-Muddy-Waters","","","","","","","0","0.405"
"Electric-Light-Orchestra/Mr.-Blue-Sky","","","","","","","3","0.15000000000000002"
"DVRST/THINKIN-OF-a-DRIVE-By","","","","","","","",""
"Slim-Guerilla/Get-Tha-Chewin","","","","","","","0","0.24271876736111114"
"Billie-Eilish/Bad-Guy","0.797561824322","0.997217655182","0.976861417294","0.446932822466","5.44462585822E-4","1.20542935633E-7","1","0.15000000000000002"
"RAF-Camora/Blaues-Licht","0.387268036604","0.990718960762","0.774144768715","0.578908205032","0.673225998878","0.0911314636469","",""
"Playboi-Carti/CRUSH","","","","","","","0","0.15000000000000002"
"Vegyn/Blue-Verb","","","","","","","0","0.3697427083333334"
"The-Buggles/Video-Killed-the-Radio-Star","","","","","","","3","0.15000000000000002"
"Goodnight-Moon-and-Other-Sleepytime-Tales/Aftercredits-Bonus-Scene-(Have-You-Ever-Had-a-Dream-Like-This%3F)","","","","","","","",""
"Jay-Z/22-Two%27s","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.4578114748","0.0140534946695","0.139885574579","1","0.405"
"Playboi-Carti/New-Tank","0.453314006329","0.999999880791","0.470385223627","0.185787975788","0.110849387944","0.0144359888509","1","0.15000000000000002"
"Daft-Punk/Aerodynamic","0.884802281857","0.999994397163","0.777209103107","0.426676362753","0.692199707031","0.315018445253","4","0.15000000000000002"
"The-Finishing-Touch/Sunshine-and-Promises","","","","","","","1","0.15000000000000002"
"Jordan-Adetunji/KEHLANI","","","","","","","0","0.2775"
"Super-Cat/Learn-Fi-Ride","1.07506893983E-5","3.00000096379E-14","0.808817088604","0.460024118423","0.5","0.668665111065","0","0.19701562500000003"
"The-Revolutionaries/Angola","","","","","","","0","0.19701562500000003"
"Jackie-Mittoo/Change-the-Mood","0.344587683678","0.377988994122","0.966381430626","0.207821696997","0.97372418642","0.230903893709","3","0.2775"
"Porter-Robinson/Goodbye-to-a-World","0.0302685704082","0.682070195675","0.884100794792","0.535112977028","0.784631729126","0.234379097819","0","0.15000000000000002"
"Armand-Van-Helden/Witch-Doktor","","","","","","","0","0.41916666666666674"
"Ralph-Carmichael/The-Addict%27s-Psalm","0.852488338947","0.476458519697","0.687269806862","0.222383186221","0.0937345996499","0.0922730565071","1","0.15000000000000002"
"Caravan-Palace/Lone-Digger","0.407037109137","0.922849535942","0.697418570518","0.196667656302","0.194336548448","0.51567107439","0","0.15000000000000002"
"Mack-Daddy-Ju/My-Head-Is-Spinnin","","","","","","","17","0.15000000000000002"
"iOS-Ringtone-Collective/Whosampled-Cred-Cryptocurrency-Ringtone","","","","","","","0","0.2775"
"Titus-Jones/Sweet-Sugary-Sex","0.742192149162","0.98925191164","0.0997233465314","0.229724407196","0.983417391777","0.972963273525","0","0.22278125000000001"
"DJ-Sound/Ridgecrest-Killaz","","","","","","","0","0.15000000000000002"
"Hanahata/So-Naive","","","","","","","0","0.2775"
"Twista/The-Recipe-(Remix)","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.164037764072","0.00641153706238","0.00987474061549","0","0.15000000000000002"
"Boards-of-Canada/Twoism","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.375785171986","0.0543833263218","0.00385133503005","1","0.15000000000000002"
"Major-Lazer/Qu%C3%A9-Calor","0.87041592598","0.999897658825","0.783893346786","0.535132527351","0.266436368227","0.0272783376276","",""
"8Ball-%26-MJG/Pimps","","","","","","","10","0.15000000000000002"
"B-Real/Recipe-for-High-Times","","","","","","","0","0.21056250000000004"
"Fall-Out-Boy/Sugar,-We%E2%80%99re-Goin-Down","0.848869800568","0.318677693605","0.0251840949059","0.0798709690571","0.732876479626","0.915722131729","1","0.15000000000000002"
"Duuzu/1000","","","","","","","",""
"The-Avalanches/Since-I-Left-You","0.344300597906","0.345115244389","0.160830706358","0.451788514853","0.835141003132","0.983807981014","1","0.15000000000000002"
"Steve-Angello/KNAS","0.856909453869","0.986728727818","0.362999618053","0.151587694883","0.370664179325","0.00501699186862","1","0.16416666666666668"
"TLC/No-Scrubs","0.820067703724","0.999571800232","0.412234097719","0.731462180614","0.929727077484","0.715671539307","10","0.15000000000000002"
"Slipknot/Psychosocial","0.896922707558","0.457835584879","0.0241044107825","0.093229688704","0.0134830148891","0.105072110891","0","0.15000000000000002"
"deadmau5/Cthulhu-Sleeps","0.829167842865","0.999999880791","0.811139762402","0.344358295202","0.00211338535883","3.72053847286E-7","0","0.16416666666666668"
"Titus-Jones/We-Don%27t-Talk-About-Backstreet","","","","","","","",""
"Curtis-Mayfield/Eddie-You-Should-Know-Better","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.138822823763","0.00238798744977","1.10950701071E-7","23","0.15000000000000002"
"Henace/Cabriolet","0.849463582039","0.991598963737","0.5","0.345634430647","0.890076637268","0.0455035790801","0","0.21056250000000004"
"Porter-Robinson/Natural-Light","0.395939052105","0.242835789919","0.953873634338","0.605118751526","0.308666080236","6.54388804833E-6","1","0.15000000000000002"
"God%27s-Gospel-Angels/In-My-Father%27s-House","","","","","","","1","0.15000000000000002"
"Seether/Broken","0.50823533535","0.530937731266","0.519143819809","0.440647304058","0.87259376049","0.419189274311","1","0.15000000000000002"
"Ow7law-Tha-Masque-Mane/Deez-Bitches","","","","","","","0","0.15000000000000002"
"So-Called-Artists/Sideshow","","","","","","","",""
"DJ-Earworm/United-State-of-Pop-2018-(Turnin%27-It-Up)","","","","","","","",""
"The-Avalanches/Because-I%27m-Me","0.228933110833","0.312735617161","0.2967043221","0.267447352409","0.802921175957","0.536763727665","1","0.15000000000000002"
"Nine-Inch-Nails/34-Ghosts-IV","0.00127036147751","2.4375576686E-6","0.999999463558","0.741297125816","0.00605085818097","0.303611397743","6","0.15000000000000002"
"MC-Duke/I%27m-Riffin","0.892571985722","0.909265935421","0.0296281315386","0.150940537453","0.229526132345","0.0731221958995","3","0.15000000000000002"
"Sting/Shape-of-My-Heart","0.08231523633","0.261297702789","0.931786894798","0.851244568825","0.982107281685","0.991538643837","7","0.15000000000000002"
"Tear-Da-Club-Up-Thugs/Slob-on-My-Knob","0.95547747612","0.999999523163","0.688884735107","0.0891686081886","0.0228472854942","0.00559201650321","6","0.2775"
"Louis-A.-Challis-and-Associates/Aldridge-PB5-Pedestrian-Crossing-Walk-Signal","","","","","","","",""
"A-Tribe-Called-Quest/Can-I-Kick-It%3F","0.633670508862","0.891730964184","0.347237825394","0.226586699486","0.603604197502","0.114154621959","2","0.15000000000000002"
"ATL/Country-vs.-City","","","","","","","",""
"Alan-Copeland/Mission%3A-Impossible-Theme-Norwegian-Wood","0.525869011879","0.556968927383","0.114474050701","0.241825893521","0.0743764713407","0.5","",""
"Koji-Kondo/Game-Over-(Super-Mario-World)","","","","","","","8","0.15000000000000002"
"Yukifumi-Makino/Drowning","","","","","","","2","0.15000000000000002"
"Summer-Walker/Potential","0.185408085585","0.409465879202","0.794277667999","0.819968283176","0.915086209774","0.3415350914","1","0.15000000000000002"
"Aaron-English/Norwegian-Wood-Kashmir","","","","","","","",""
"$uicideboy$/Ugly","0.556713759899","0.999745488167","0.260620564222","0.659969568253","0.0222774725407","0.175348624587","2","0.24376562500000004"
"Empire-of-the-Sun/We-Are-the-People","0.489417642355","0.999952912331","0.62351167202","0.404409319162","0.965177953243","0.734689235687","1","0.15000000000000002"
"DJ-Smokey/Run-a-Train","0.868360579014","0.999725162983","0.258558869362","0.117719016969","0.351326525211","0.228080183268","0","0.21867169316609703"
"Traffic/Utterly-Simple","0.426728785038","0.956419348717","0.829768955708","0.417135953903","0.418134391308","0.940213859081","0","0.16593750000000002"
"Matt-Ridgeway/3D-Pinball-Space-Cadet-Sound-Effects","","","","","","","14","0.15000000000000002"
"Tommy-McCook/Reggae-Merengue","0.0520116910338","0.101262003183","0.945326089859","0.282975435257","0.999999642372","0.931653678417","4","0.15000000000000002"
"Fierce-Ruling-Diva/Atomic-Slide","","","","","","","1","0.15000000000000002"
"Eddie-B-(80%27s-DJ)/Where%27s-the-Beef%3F","","","","","","","",""
"Gimisum-Family/Thinkin%27-of-a-Driveby","","","","","","","0","0.15000000000000002"
"Parliament/Funkentelechy","0.973239719868","0.0900267884135","0.774791121483","0.352207988501","0.121606782079","1.93895701273E-7","1","0.15000000000000002"
"Tot%C3%B3-La-Momposina/Curura","0.144312664866","0.854135751724","0.943251132965","0.46731454134","0.963351964951","0.190019264817","0","0.15000000000000002"
"Elbrus-Djanmirzoev/Brodyaga","","","","","","","0","0.15000000000000002"
"Myhouseisdirty/Myhouseisdirty-and-Red-Meet-Randy-%23HaHa%F0%9F%98%AD%F0%9F%98%82","","","","","","","",""
"Konami/Metal-Gear-Solid-Alert-Sound","","","","","","","",""
"Migos/How-We-Coming","","","","","","","1","0.15000000000000002"
"Vengeance-Sound/Capone-Melody","","","","","","","1","0.15000000000000002"
"Chiky-Dee-Jay/Que-Calor","","","","","","","",""
"The-Cecil-Holmes-Soulful-Sounds/2001","0.493190199137","0.649282336235","0.24257145822","0.103896535933","0.993765354156","0.787410318851","17","0.15000000000000002"
"L.E.J./Summer-2020","","","","","","","",""
"Masterfleet/Academy-Awards","0.037524394691","0.110733382404","0.953028380871","0.811466157436","0.9401242733","0.860019743443","16","0.15000000000000002"
"Beastie-Boys/Intergalactic","0.907006382942","0.979036808014","0.331396043301","0.223170220852","0.0344400517642","0.00995283387601","1","0.15000000000000002"
"Flume/Never-Be-Like-You","0.5","0.953139722347","0.873480975628","0.369243234396","0.915791273117","0.698943912983","",""
